TrialIdx,j1,j2,x1,x2,x3,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,b1,b2,b3,b4,c1,c2,c3
45,0.709,0.8,0.9313642738296192,0.5826175059314345,0.6574239370562868,1.1725442,0.4812558,1.6538,0.4312691874663072,0.1078172968665767,0.539086484332884,0.1218747241332779,1.775674724133278,0.3861972204041421,0.925283704737026,2.700958428870304,0.1078172968665767,0.6031305241332781,0.8174664078704494,1.1725442,0.0919515843126227,0.5143776448966939,0.6971732134877726
46,0.709,0.8,0.968177171666914,0.5537854379711873,0.5736809949356441,1.1240485999999998,0.4613514,1.5854,0.539112951224884,0.1347782378062209,0.673891189031105,0.0521102061851047,1.6375102061851046,0.5429901928628094,1.2168813818939144,2.854391588079019,0.1347782378062209,0.5134616061851047,1.0821031440876934,1.1240485999999998,0.1199042797671034,0.4567966244387518,0.9626835922287468
47,0.709,0.8,0.9744133925524976,0.5831771072504501,0.5903875349775184,0.9994064,0.4101936,1.4096,0.4682514013510954,0.1170628503377738,0.5853142516888692,0.0370139430899255,1.4466139430899254,0.4183504059457475,1.0036646576346169,2.450278600724542,0.1170628503377738,0.4472075430899255,0.8866018072968429,0.9994064,0.1171323801186122,0.4474731631595771,0.8871284067190714
48,0.709,0.8,0.9600547575203904,0.5869091653122689,0.5615445768411191,1.1760892,0.4827108,1.6588,0.6334321611686744,0.1583580402921685,0.7917902014608429,0.069018113504603,1.7278181135046031,0.5572945432620746,1.3490847447229175,3.0769028582275206,0.1583580402921685,0.5517289135046031,1.190726704430749,1.1760892,0.1346479844319364,0.469121656337464,1.0124459134823691
49,0.709,0.8,0.7875028833953088,0.6181832112582601,0.758036780650088,1.0909383,0.4477617,1.5387,0.3084381361656995,0.0771095340414248,0.3855476702071243,0.415197607797846,1.953897607797846,0.2381309790761105,0.6236786492832349,2.577576257081081,0.0771095340414248,0.8629593077978461,0.5465691152418101,1.0909383,0.0706818470315185,0.7910248524576011,0.5010082744751102
50,0.709,0.8,0.9868735998811942,0.5963524400932824,0.5483724990873869,1.0530068,0.4321932,1.4852,0.5913180140952868,0.1478295035238216,0.7391475176191086,0.0197546367222685,1.5049546367222686,0.5002999431869376,1.2394474608060462,2.7444020975283148,0.1478295035238216,0.4519478367222686,1.0916179572822244,1.0530068,0.1403879856462671,0.4291974531620011,1.036667528910758
51,0.709,0.8,0.9777063696176134,0.6012367276999249,0.5671446056169236,1.0359199,0.4251801,1.4611,0.5486002664127297,0.1371500666031824,0.6857503330159122,0.0333159569825086,1.4944159569825086,0.4548159388405998,1.140566271856512,2.634982228839021,0.1371500666031824,0.4584960569825087,1.0034162052533295,1.0359199,0.1323944704635777,0.4425979817382683,0.9686233513356868
52,0.709,0.8,0.9783871932018852,0.5762895209097056,0.565319708390328,0.9658707,0.3964293000000001,1.3623,0.4935924753131225,0.1233981188282806,0.6169905941414031,0.0300935324027654,1.3923935324027656,0.4536354918013857,1.0706260859427887,2.4630196183455544,0.1233981188282806,0.4265228324027655,0.9472279671145082,0.9658707,0.1277584244229384,0.4415941309771231,0.9806985211524776
53,0.709,0.8,0.9550087890062248,0.5895448226493264,0.5312718844844598,0.8807906999999999,0.3615093,1.2423,0.5412901258104342,0.1353225314526085,0.6766126572630428,0.0585257246435692,1.3008257246435693,0.471073882027467,1.1476865392905098,2.448512263934079,0.1353225314526085,0.4200350246435693,1.0123640078379013,0.8807906999999999,0.1536375570866138,0.476884036858665,1.1493809004090316
54,0.709,0.8,0.859831130713675,0.6222287180699405,0.7477125367796229,1.1865115,0.4869885,1.6735,0.3268990042035073,0.0817247510508768,0.4086237552543841,0.2728124097530238,1.946312409753024,0.248086138371023,0.6567098936254072,2.603022303378431,0.0817247510508768,0.7598009097530238,0.5749851425745304,1.1865115,0.0688781786361757,0.6403653986944281,0.4846014072131036
