RI,MW
4.936668183407903,90.73988740101545
4.946903825504535,90.85422658813802
4.956651088245252,90.96868998282248
4.965940910299693,91.08327769596856
4.974804337553223,91.19798983855036
4.9832724158910935,91.31282652161764
4.991376191198611,91.42778785629785
4.999146709361042,91.54287395378967
5.006615016263652,91.6580849253662
5.013812157791762,91.77342088238294
5.020769179830623,91.8888819362621
5.0275171282655435,92.0044681985057
5.0340870489818315,92.12017978069105
5.040509987864738,92.23601679446745
5.046816990799542,92.3519793515642
5.05303910367158,92.46806756377937
5.059207372366018,92.58428154299695
5.065352842768277,92.70062140116589
5.071506560763581,92.8170872503165
5.077699572237222,92.93367920255005
5.083962923074452,93.0503973700499
5.090327553672665,93.16724186507236
5.096812710843821,93.28421279994343
5.103415484840411,93.40131028707138
5.110130495934641,93.51853443894147
5.116952364398699,93.63588536810806
5.123875710504777,93.75336318720524
5.1308951545251205,93.87096800894555
5.138005316731892,93.98869994611138
5.145200817397253,94.10655911156428
5.152476276793479,94.22454561824372
5.159826315192774,94.34265957915906
5.1672455528672145,94.46090110740366
5.174728610089176,94.57927031613751
5.182270107130705,94.69776731860532
5.189864664264093,94.81639222812115
5.197506901761514,94.93514515808056
5.205191439895174,95.0540262219539
5.212912898937262,95.17303553328361
5.220665899159897,95.29217320569104
5.228445060835455,95.41143935287717
5.236245004236025,95.53083408861451
5.244060034580372,95.65035752675527
5.251881887066105,95.77000978122254
5.25970104317426,95.88979096602124
5.2675079759307835,96.00970119523271
5.27529315836162,96.129740583012
5.283047063492603,96.24990924358856
5.290760164349663,96.3702072912766
5.298422933958761,96.49063484045726
5.3060258453458005,96.61119200559584
5.313559371536698,96.73187890123009
5.3210139855573715,96.85269564197309
5.328380160433696,96.97364234252072
5.335648369191702,97.09471911763949
5.342809084857137,97.215926082176
5.349852780456061,97.33726335105234
5.356769929014305,97.45873103926603
5.363551003557802,97.58032926189694
5.37018647711254,97.70205813409426
5.376666822704294,97.82391777108964
5.382982513359096,97.94590828818822
5.389124067298624,98.06802980077701
5.39508613362942,98.1902824243152
5.400870749771414,98.3126662743404
5.406480719692979,98.43518146646878
5.411918847362372,98.55782811638937
5.417187936747936,98.68060633987406
5.422290791817943,98.80351625277049
5.427230216540735,98.92655797100076
5.432009014884585,99.04973161056705
5.436629990817778,99.17303728754537
5.4410959483087,99.29647511809534
5.44540969132558,99.4200452184456
5.449574023836703,99.54374770490917
5.453591749810457,99.66758269387518
5.45746567321514,99.7915503018074
5.461198598018996,99.91565064525066
5.464793328190382,100.03988384082099
5.468252667697584,100.16425000522332
5.471579420508874,100.28874925522747
5.474776390592638,100.41338170768731
5.477846381917118,100.53814747954007
5.480792198450615,100.66304668778939
5.483616644161415,100.78807944952304
5.486322523017932,100.91324588190375
5.488912638988424,101.03854610217854
